year;areakm;municipality;geocode_ibge;state
2007;0;Pontal do Araguaia;5106653;Mato Grosso
2008;0;Pontal do Araguaia;5106653;Mato Grosso
2009;0;Pontal do Araguaia;5106653;Mato Grosso
2010;0;Pontal do Araguaia;5106653;Mato Grosso
2011;0;Pontal do Araguaia;5106653;Mato Grosso
2012;0;Pontal do Araguaia;5106653;Mato Grosso
2013;0;Pontal do Araguaia;5106653;Mato Grosso
2014;0;Pontal do Araguaia;5106653;Mato Grosso
2015;0;Pontal do Araguaia;5106653;Mato Grosso
2016;0;Pontal do Araguaia;5106653;Mato Grosso
2017;0;Pontal do Araguaia;5106653;Mato Grosso
2018;0;Pontal do Araguaia;5106653;Mato Grosso
2019;0;Pontal do Araguaia;5106653;Mato Grosso
2020;0;Pontal do Araguaia;5106653;Mato Grosso
2021;0;Pontal do Araguaia;5106653;Mato Grosso
2022;0;Pontal do Araguaia;5106653;Mato Grosso
2023;0;Pontal do Araguaia;5106653;Mato Grosso
2007;0;Ponte Branca;5106703;Mato Grosso
2008;0;Ponte Branca;5106703;Mato Grosso
2009;0;Ponte Branca;5106703;Mato Grosso
2010;0;Ponte Branca;5106703;Mato Grosso
2011;0;Ponte Branca;5106703;Mato Grosso
2012;0;Ponte Branca;5106703;Mato Grosso
2013;0;Ponte Branca;5106703;Mato Grosso
2014;0;Ponte Branca;5106703;Mato Grosso
2015;0;Ponte Branca;5106703;Mato Grosso
2016;0;Ponte Branca;5106703;Mato Grosso
2017;0;Ponte Branca;5106703;Mato Grosso
2018;0;Ponte Branca;5106703;Mato Grosso
2019;0;Ponte Branca;5106703;Mato Grosso
2020;0;Ponte Branca;5106703;Mato Grosso
2021;0;Ponte Branca;5106703;Mato Grosso
2022;0;Ponte Branca;5106703;Mato Grosso
2023;0;Ponte Branca;5106703;Mato Grosso
2007;3814,1054240829903;Pontes e Lacerda;5106752;Mato Grosso
2008;31,293532968066653;Pontes e Lacerda;5106752;Mato Grosso
2009;10,551702273270733;Pontes e Lacerda;5106752;Mato Grosso
2010;3,7383531015656404;Pontes e Lacerda;5106752;Mato Grosso
2011;3,1208988281595924;Pontes e Lacerda;5106752;Mato Grosso
2012;1,9040140872877933;Pontes e Lacerda;5106752;Mato Grosso
2013;2,793665566323914;Pontes e Lacerda;5106752;Mato Grosso
2014;2,7508679353027086;Pontes e Lacerda;5106752;Mato Grosso
2015;2,2291445269102583;Pontes e Lacerda;5106752;Mato Grosso
2016;2,365159757077098;Pontes e Lacerda;5106752;Mato Grosso
2017;4,511586514422009;Pontes e Lacerda;5106752;Mato Grosso
2018;2,786461642636131;Pontes e Lacerda;5106752;Mato Grosso
2019;7,658192514067841;Pontes e Lacerda;5106752;Mato Grosso
2020;6,443372968157617;Pontes e Lacerda;5106752;Mato Grosso
2021;6,551392360109458;Pontes e Lacerda;5106752;Mato Grosso
2022;3,5551883473756436;Pontes e Lacerda;5106752;Mato Grosso
2023;0,13998650446856192;Pontes e Lacerda;5106752;Mato Grosso
2007;848,4635086335109;Porto Alegre do Norte;5106778;Mato Grosso
2008;12,464355386071983;Porto Alegre do Norte;5106778;Mato Grosso
2009;0,9234089548825464;Porto Alegre do Norte;5106778;Mato Grosso
2010;2,65528148333033;Porto Alegre do Norte;5106778;Mato Grosso
2011;3,7943592083610485;Porto Alegre do Norte;5106778;Mato Grosso
2012;1,1044962666469935;Porto Alegre do Norte;5106778;Mato Grosso
2013;1,5299769249569934;Porto Alegre do Norte;5106778;Mato Grosso
2014;1,6279474498512239;Porto Alegre do Norte;5106778;Mato Grosso
2015;3,877470077496407;Porto Alegre do Norte;5106778;Mato Grosso
2016;0,9205386158133966;Porto Alegre do Norte;5106778;Mato Grosso
2017;0,4166130508085536;Porto Alegre do Norte;5106778;Mato Grosso
2018;0,8781143830521541;Porto Alegre do Norte;5106778;Mato Grosso
2019;5,203718830439616;Porto Alegre do Norte;5106778;Mato Grosso
2020;12,361224970349504;Porto Alegre do Norte;5106778;Mato Grosso
2021;16,23577101871343;Porto Alegre do Norte;5106778;Mato Grosso
2022;1,8403013526729461;Porto Alegre do Norte;5106778;Mato Grosso
2023;9,65030827401365;Porto Alegre do Norte;5106778;Mato Grosso
2007;355,55422928558323;Porto Esperidião;5106828;Mato Grosso
2008;6,7640069890985455;Porto Esperidião;5106828;Mato Grosso
2009;0,3569857718352131;Porto Esperidião;5106828;Mato Grosso
2010;5,684576622932768;Porto Esperidião;5106828;Mato Grosso
2011;1,1318922378689475;Porto Esperidião;5106828;Mato Grosso
2012;0,3994857218866078;Porto Esperidião;5106828;Mato Grosso
2013;0;Porto Esperidião;5106828;Mato Grosso
2014;1,1811100823242382;Porto Esperidião;5106828;Mato Grosso
2015;3,8770707845577834;Porto Esperidião;5106828;Mato Grosso
2016;0,7684242122267739;Porto Esperidião;5106828;Mato Grosso
2017;0,2780339322447844;Porto Esperidião;5106828;Mato Grosso
2018;1,050531698419089;Porto Esperidião;5106828;Mato Grosso
2019;4,750957508906806;Porto Esperidião;5106828;Mato Grosso
2020;4,467742766129413;Porto Esperidião;5106828;Mato Grosso
2021;0,9384372787119686;Porto Esperidião;5106828;Mato Grosso
2022;0,46914275215412043;Porto Esperidião;5106828;Mato Grosso
2023;0;Porto Esperidião;5106828;Mato Grosso
2007;375,8630508811983;Porto Estrela;5106851;Mato Grosso
2008;0,1997728473613004;Porto Estrela;5106851;Mato Grosso
2009;0,15446098325487545;Porto Estrela;5106851;Mato Grosso
2010;0,08526283092605984;Porto Estrela;5106851;Mato Grosso
2011;0;Porto Estrela;5106851;Mato Grosso
2012;0;Porto Estrela;5106851;Mato Grosso
2013;0,15364656840895005;Porto Estrela;5106851;Mato Grosso
2014;0,09612686614664459;Porto Estrela;5106851;Mato Grosso
2015;0,1258764058240151;Porto Estrela;5106851;Mato Grosso
2016;0,4652770344859083;Porto Estrela;5106851;Mato Grosso
2017;0,22722817096781545;Porto Estrela;5106851;Mato Grosso
2018;0,2894712909651893;Porto Estrela;5106851;Mato Grosso
2019;0,08646834661804839;Porto Estrela;5106851;Mato Grosso
2020;0;Porto Estrela;5106851;Mato Grosso
2021;0,15421731422932017;Porto Estrela;5106851;Mato Grosso
2022;0;Porto Estrela;5106851;Mato Grosso
2023;0;Porto Estrela;5106851;Mato Grosso
2007;2926,2473443884946;Porto dos Gaúchos;5106802;Mato Grosso
2008;29,884450365888615;Porto dos Gaúchos;5106802;Mato Grosso
2009;8,828426898006065;Porto dos Gaúchos;5106802;Mato Grosso
2010;21,69915316457427;Porto dos Gaúchos;5106802;Mato Grosso
2011;20,112637417799295;Porto dos Gaúchos;5106802;Mato Grosso
2012;7,192733438017244;Porto dos Gaúchos;5106802;Mato Grosso
2013;13,313547364693651;Porto dos Gaúchos;5106802;Mato Grosso
2014;16,607278361996322;Porto dos Gaúchos;5106802;Mato Grosso
2015;31,808492164589556;Porto dos Gaúchos;5106802;Mato Grosso
2016;8,633357685785038;Porto dos Gaúchos;5106802;Mato Grosso
2017;18,756517731791586;Porto dos Gaúchos;5106802;Mato Grosso
2018;32,606770036946884;Porto dos Gaúchos;5106802;Mato Grosso
2019;25,15871283388134;Porto dos Gaúchos;5106802;Mato Grosso
2020;51,7070549653818;Porto dos Gaúchos;5106802;Mato Grosso
2021;18,286692091949014;Porto dos Gaúchos;5106802;Mato Grosso
2022;29,189038124526313;Porto dos Gaúchos;5106802;Mato Grosso
2023;96,56284115264444;Porto dos Gaúchos;5106802;Mato Grosso
2007;1853,2182700118976;Poxoréu;5107008;Mato Grosso
2008;4,928571746261998;Poxoréu;5107008;Mato Grosso
2009;0,4400540774306505;Poxoréu;5107008;Mato Grosso
2010;0,24503130473081852;Poxoréu;5107008;Mato Grosso
2011;0,41839996711708133;Poxoréu;5107008;Mato Grosso
2012;0,4853173652379787;Poxoréu;5107008;Mato Grosso
2013;0,30085597451777035;Poxoréu;5107008;Mato Grosso
2014;0,30341620129281527;Poxoréu;5107008;Mato Grosso
2015;1,0898937099728687;Poxoréu;5107008;Mato Grosso
2016;0,4959681504419593;Poxoréu;5107008;Mato Grosso
2017;0;Poxoréu;5107008;Mato Grosso
2018;0;Poxoréu;5107008;Mato Grosso
2019;0;Poxoréu;5107008;Mato Grosso
2020;0,12001955442335255;Poxoréu;5107008;Mato Grosso
2021;0,0779308334624239;Poxoréu;5107008;Mato Grosso
2022;0;Poxoréu;5107008;Mato Grosso
2023;0;Poxoréu;5107008;Mato Grosso
2007;0,6854754271529838;Primavera do Leste;5107040;Mato Grosso
2008;0;Primavera do Leste;5107040;Mato Grosso
2009;0;Primavera do Leste;5107040;Mato Grosso
2010;0;Primavera do Leste;5107040;Mato Grosso
2011;0;Primavera do Leste;5107040;Mato Grosso
2012;0;Primavera do Leste;5107040;Mato Grosso
2013;0;Primavera do Leste;5107040;Mato Grosso
2014;0;Primavera do Leste;5107040;Mato Grosso
2015;0;Primavera do Leste;5107040;Mato Grosso
2016;0;Primavera do Leste;5107040;Mato Grosso
2017;0;Primavera do Leste;5107040;Mato Grosso
2018;0;Primavera do Leste;5107040;Mato Grosso
2019;0;Primavera do Leste;5107040;Mato Grosso
2020;0;Primavera do Leste;5107040;Mato Grosso
2021;0;Primavera do Leste;5107040;Mato Grosso
2022;0;Primavera do Leste;5107040;Mato Grosso
2023;0;Primavera do Leste;5107040;Mato Grosso
2007;4948,246652787718;Querência;5107065;Mato Grosso
2008;71,40797507098999;Querência;5107065;Mato Grosso
2009;7,310176263174346;Querência;5107065;Mato Grosso
2010;22,23024861345893;Querência;5107065;Mato Grosso
2011;14,799621309687529;Querência;5107065;Mato Grosso
2012;38,72032979602173;Querência;5107065;Mato Grosso
2013;14,002731989892496;Querência;5107065;Mato Grosso
2014;15,396724897067584;Querência;5107065;Mato Grosso
2015;18,55540158756756;Querência;5107065;Mato Grosso
2016;21,502971684461333;Querência;5107065;Mato Grosso
2017;17,35803132991832;Querência;5107065;Mato Grosso
2018;69,9910402682886;Querência;5107065;Mato Grosso
2019;17,25405175421972;Querência;5107065;Mato Grosso
2020;22,381908579360175;Querência;5107065;Mato Grosso
2021;25,360691251315462;Querência;5107065;Mato Grosso
2022;46,86560289642466;Querência;5107065;Mato Grosso
2023;46,145403633015135;Querência;5107065;Mato Grosso
2007;310,23777751724685;Reserva do Cabaçal;5107156;Mato Grosso
2008;0,8730915146284777;Reserva do Cabaçal;5107156;Mato Grosso
2009;2,0953299932764913;Reserva do Cabaçal;5107156;Mato Grosso
2010;0,7732792417387633;Reserva do Cabaçal;5107156;Mato Grosso
2011;1,7158521949158223;Reserva do Cabaçal;5107156;Mato Grosso
2012;0,4247442184613561;Reserva do Cabaçal;5107156;Mato Grosso
2013;0,20666036996815607;Reserva do Cabaçal;5107156;Mato Grosso
2014;0,5090789696466442;Reserva do Cabaçal;5107156;Mato Grosso
2015;4,190169792765859;Reserva do Cabaçal;5107156;Mato Grosso
2016;0,9956695966877745;Reserva do Cabaçal;5107156;Mato Grosso
2017;1,2492590958431673;Reserva do Cabaçal;5107156;Mato Grosso
2018;1,4944164267045827;Reserva do Cabaçal;5107156;Mato Grosso
2019;1,104632996534516;Reserva do Cabaçal;5107156;Mato Grosso
2020;3,432298492362402;Reserva do Cabaçal;5107156;Mato Grosso
2021;2,1833657040612944;Reserva do Cabaçal;5107156;Mato Grosso
2022;1,2353336229595269;Reserva do Cabaçal;5107156;Mato Grosso
2023;0;Reserva do Cabaçal;5107156;Mato Grosso
2007;1601,313328162822;Ribeirão Cascalheira;5107180;Mato Grosso
2008;5,54451788478509;Ribeirão Cascalheira;5107180;Mato Grosso
2009;2,3768861701551245;Ribeirão Cascalheira;5107180;Mato Grosso
2010;5,691815957880833;Ribeirão Cascalheira;5107180;Mato Grosso
2011;8,311953094068528;Ribeirão Cascalheira;5107180;Mato Grosso
2012;2,5335269286135005;Ribeirão Cascalheira;5107180;Mato Grosso
2013;1,9665539351099197;Ribeirão Cascalheira;5107180;Mato Grosso
2014;4,035772031452128;Ribeirão Cascalheira;5107180;Mato Grosso
2015;12,856810736865233;Ribeirão Cascalheira;5107180;Mato Grosso
2016;1,8933203880715759;Ribeirão Cascalheira;5107180;Mato Grosso
2017;9,91717568855749;Ribeirão Cascalheira;5107180;Mato Grosso
2018;1,5824842315019068;Ribeirão Cascalheira;5107180;Mato Grosso
2019;12,71489784628951;Ribeirão Cascalheira;5107180;Mato Grosso
2020;2,138655246507691;Ribeirão Cascalheira;5107180;Mato Grosso
2021;2,4747650008096196;Ribeirão Cascalheira;5107180;Mato Grosso
2022;15,615308187288845;Ribeirão Cascalheira;5107180;Mato Grosso
2023;3,137121850632524;Ribeirão Cascalheira;5107180;Mato Grosso
2007;0;Ribeirãozinho;5107198;Mato Grosso
2008;0;Ribeirãozinho;5107198;Mato Grosso
2009;0;Ribeirãozinho;5107198;Mato Grosso
2010;0;Ribeirãozinho;5107198;Mato Grosso
2011;0;Ribeirãozinho;5107198;Mato Grosso
2012;0;Ribeirãozinho;5107198;Mato Grosso
2013;0;Ribeirãozinho;5107198;Mato Grosso
2014;0;Ribeirãozinho;5107198;Mato Grosso
2015;0;Ribeirãozinho;5107198;Mato Grosso
2016;0;Ribeirãozinho;5107198;Mato Grosso
2017;0;Ribeirãozinho;5107198;Mato Grosso
2018;0;Ribeirãozinho;5107198;Mato Grosso
2019;0;Ribeirãozinho;5107198;Mato Grosso
2020;0;Ribeirãozinho;5107198;Mato Grosso
2021;0;Ribeirãozinho;5107198;Mato Grosso
2022;0;Ribeirãozinho;5107198;Mato Grosso
2023;0;Ribeirãozinho;5107198;Mato Grosso
2007;447,0887523228352;Rio Branco;5107206;Mato Grosso
2008;0;Rio Branco;5107206;Mato Grosso
2009;0;Rio Branco;5107206;Mato Grosso
2010;0;Rio Branco;5107206;Mato Grosso
2011;0;Rio Branco;5107206;Mato Grosso
2012;0;Rio Branco;5107206;Mato Grosso
2013;0;Rio Branco;5107206;Mato Grosso
2014;0;Rio Branco;5107206;Mato Grosso
2015;0,11763608189563507;Rio Branco;5107206;Mato Grosso
2016;0;Rio Branco;5107206;Mato Grosso
2017;0;Rio Branco;5107206;Mato Grosso
2018;0,14781824286851666;Rio Branco;5107206;Mato Grosso
2019;0;Rio Branco;5107206;Mato Grosso
2020;0;Rio Branco;5107206;Mato Grosso
2021;0;Rio Branco;5107206;Mato Grosso
2022;0;Rio Branco;5107206;Mato Grosso
2023;0;Rio Branco;5107206;Mato Grosso
2007;1821,1855430217684;Rondolândia;5107578;Mato Grosso
2008;18,23793890097623;Rondolândia;5107578;Mato Grosso
2009;13,827802641201071;Rondolândia;5107578;Mato Grosso
2010;8,564842173625475;Rondolândia;5107578;Mato Grosso
2011;7,014775934210716;Rondolândia;5107578;Mato Grosso
2012;20,14030861049282;Rondolândia;5107578;Mato Grosso
2013;13,145820668345824;Rondolândia;5107578;Mato Grosso
2014;5,067556231814481;Rondolândia;5107578;Mato Grosso
2015;2,351666124786119;Rondolândia;5107578;Mato Grosso
2016;14,915067864233025;Rondolândia;5107578;Mato Grosso
2017;14,405150557096405;Rondolândia;5107578;Mato Grosso
2018;71,80985050732285;Rondolândia;5107578;Mato Grosso
2019;28,279011257054677;Rondolândia;5107578;Mato Grosso
2020;51,29122863089253;Rondolândia;5107578;Mato Grosso
2021;66,092632764388;Rondolândia;5107578;Mato Grosso
2022;48,066208546373055;Rondolândia;5107578;Mato Grosso
2023;25,9891338702604;Rondolândia;5107578;Mato Grosso
2007;1089,767676048698;Rondonópolis;5107602;Mato Grosso
2008;0,4547376940384976;Rondonópolis;5107602;Mato Grosso
2009;0,25779153627286555;Rondonópolis;5107602;Mato Grosso
2010;0,6361647863768302;Rondonópolis;5107602;Mato Grosso
2011;0,2738933389606476;Rondonópolis;5107602;Mato Grosso
2012;0,0631000343693062;Rondonópolis;5107602;Mato Grosso
2013;0;Rondonópolis;5107602;Mato Grosso
2014;0,07352329515324457;Rondonópolis;5107602;Mato Grosso
2015;0,948365991743436;Rondonópolis;5107602;Mato Grosso
2016;1,3835536748417878;Rondonópolis;5107602;Mato Grosso
2017;0,6917840567552311;Rondonópolis;5107602;Mato Grosso
2018;0,11095779520940349;Rondonópolis;5107602;Mato Grosso
2019;0,08649490513811074;Rondonópolis;5107602;Mato Grosso
2020;0,12842800789485434;Rondonópolis;5107602;Mato Grosso
2021;0,06590866103348646;Rondonópolis;5107602;Mato Grosso
2022;0;Rondonópolis;5107602;Mato Grosso
2023;0;Rondonópolis;5107602;Mato Grosso
2007;66,28843125077996;Rosário Oeste;5107701;Mato Grosso
2008;0,24604290137350787;Rosário Oeste;5107701;Mato Grosso
2009;0,09124154879523574;Rosário Oeste;5107701;Mato Grosso
2010;0;Rosário Oeste;5107701;Mato Grosso
2011;0;Rosário Oeste;5107701;Mato Grosso
2012;0,0034873492510318757;Rosário Oeste;5107701;Mato Grosso
2013;0,12765665178613078;Rosário Oeste;5107701;Mato Grosso
2014;0,29661358592324083;Rosário Oeste;5107701;Mato Grosso
2015;0,21412690170940216;Rosário Oeste;5107701;Mato Grosso
2016;0;Rosário Oeste;5107701;Mato Grosso
2017;0;Rosário Oeste;5107701;Mato Grosso
2018;0;Rosário Oeste;5107701;Mato Grosso
2019;0,15456153693175875;Rosário Oeste;5107701;Mato Grosso
2020;0;Rosário Oeste;5107701;Mato Grosso
2021;0;Rosário Oeste;5107701;Mato Grosso
2022;0;Rosário Oeste;5107701;Mato Grosso
2023;0;Rosário Oeste;5107701;Mato Grosso
2007;1346,4002768982018;Salto do Céu;5107750;Mato Grosso
2008;1,4287423519327986;Salto do Céu;5107750;Mato Grosso
2009;0,5014683811700995;Salto do Céu;5107750;Mato Grosso
2010;2,9955875026821057;Salto do Céu;5107750;Mato Grosso
2011;1,5710412415628792;Salto do Céu;5107750;Mato Grosso
2012;1,9283225370797843;Salto do Céu;5107750;Mato Grosso
2013;0,13427540781102157;Salto do Céu;5107750;Mato Grosso
2014;1,659472455982728;Salto do Céu;5107750;Mato Grosso
2015;0,1040802374463007;Salto do Céu;5107750;Mato Grosso
2016;0,0783706240858752;Salto do Céu;5107750;Mato Grosso
2017;0,1031662030075717;Salto do Céu;5107750;Mato Grosso
2018;0,7210033191540851;Salto do Céu;5107750;Mato Grosso
2019;2,168040462807613;Salto do Céu;5107750;Mato Grosso
2020;0,1879116098070957;Salto do Céu;5107750;Mato Grosso
2021;2,1171618332176783;Salto do Céu;5107750;Mato Grosso
2022;0;Salto do Céu;5107750;Mato Grosso
2023;0;Salto do Céu;5107750;Mato Grosso
2007;1406,9168183063887;Santa Carmem;5107248;Mato Grosso
2008;24,181845705696567;Santa Carmem;5107248;Mato Grosso
2009;5,4499130643823595;Santa Carmem;5107248;Mato Grosso
2010;11,082243726891805;Santa Carmem;5107248;Mato Grosso
2011;10,193172248115559;Santa Carmem;5107248;Mato Grosso
2012;2,8452747753543783;Santa Carmem;5107248;Mato Grosso
2013;24,974300509793277;Santa Carmem;5107248;Mato Grosso
2014;8,774379067334177;Santa Carmem;5107248;Mato Grosso
2015;7,742540126168702;Santa Carmem;5107248;Mato Grosso
2016;20,35339658096613;Santa Carmem;5107248;Mato Grosso
2017;27,09661924069945;Santa Carmem;5107248;Mato Grosso
2018;14,394886270773492;Santa Carmem;5107248;Mato Grosso
2019;16,42099005976985;Santa Carmem;5107248;Mato Grosso
2020;20,86973989401403;Santa Carmem;5107248;Mato Grosso
2021;8,474139656384015;Santa Carmem;5107248;Mato Grosso
2022;37,24777809704094;Santa Carmem;5107248;Mato Grosso
2023;20,455022705009643;Santa Carmem;5107248;Mato Grosso
2007;1338,7131232539966;Santa Cruz do Xingu;5107743;Mato Grosso
2008;7,300593983806779;Santa Cruz do Xingu;5107743;Mato Grosso
2009;3,000239545907242;Santa Cruz do Xingu;5107743;Mato Grosso
2010;4,970215633185994;Santa Cruz do Xingu;5107743;Mato Grosso
2011;2,2834257381471734;Santa Cruz do Xingu;5107743;Mato Grosso
2012;0,6403845226466314;Santa Cruz do Xingu;5107743;Mato Grosso
2013;0,37918411476944436;Santa Cruz do Xingu;5107743;Mato Grosso
2014;9,02269610612663;Santa Cruz do Xingu;5107743;Mato Grosso
2015;3,7003606017091397;Santa Cruz do Xingu;5107743;Mato Grosso
2016;16,718726823885063;Santa Cruz do Xingu;5107743;Mato Grosso
2017;16,631337723392015;Santa Cruz do Xingu;5107743;Mato Grosso
2018;20,41196760748194;Santa Cruz do Xingu;5107743;Mato Grosso
2019;10,227884041974441;Santa Cruz do Xingu;5107743;Mato Grosso
2020;11,889586317637956;Santa Cruz do Xingu;5107743;Mato Grosso
2021;11,38943927415672;Santa Cruz do Xingu;5107743;Mato Grosso
2022;13,686595566409322;Santa Cruz do Xingu;5107743;Mato Grosso
2023;13,710854750382037;Santa Cruz do Xingu;5107743;Mato Grosso
2007;657,3844258632856;Santa Rita do Trivelato;5107768;Mato Grosso
2008;1,3017241071291243;Santa Rita do Trivelato;5107768;Mato Grosso
2009;0,3217780297316045;Santa Rita do Trivelato;5107768;Mato Grosso
2010;4,17609597391659;Santa Rita do Trivelato;5107768;Mato Grosso
2011;0,5223566652959394;Santa Rita do Trivelato;5107768;Mato Grosso
2012;0;Santa Rita do Trivelato;5107768;Mato Grosso
2013;2,8526338486024367;Santa Rita do Trivelato;5107768;Mato Grosso
2014;0,5112827523672435;Santa Rita do Trivelato;5107768;Mato Grosso
2015;0,41880554018066;Santa Rita do Trivelato;5107768;Mato Grosso
2016;1,673172800178051;Santa Rita do Trivelato;5107768;Mato Grosso
2017;0,37774791821022463;Santa Rita do Trivelato;5107768;Mato Grosso
2018;0;Santa Rita do Trivelato;5107768;Mato Grosso
2019;1,052001050511832;Santa Rita do Trivelato;5107768;Mato Grosso
2020;0;Santa Rita do Trivelato;5107768;Mato Grosso
2021;8,404192383296316;Santa Rita do Trivelato;5107768;Mato Grosso
2022;0;Santa Rita do Trivelato;5107768;Mato Grosso
2023;0;Santa Rita do Trivelato;5107768;Mato Grosso
2007;2472,4339504766035;Santa Terezinha;5107776;Mato Grosso
2008;41,56170451627715;Santa Terezinha;5107776;Mato Grosso
2009;7,6640129526624055;Santa Terezinha;5107776;Mato Grosso
2010;4,427192120961298;Santa Terezinha;5107776;Mato Grosso
2011;12,058202463994803;Santa Terezinha;5107776;Mato Grosso
2012;10,198168086705497;Santa Terezinha;5107776;Mato Grosso
2013;13,97732617370051;Santa Terezinha;5107776;Mato Grosso
2014;5,654346632572192;Santa Terezinha;5107776;Mato Grosso
2015;7,302594332657596;Santa Terezinha;5107776;Mato Grosso
